Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Outlet_Sales_Log,Item_Outlet_Sales_Sqrt,Item_Outlet_Sales_Cbrt,Item_Outlet_Sales_4rt,Item_Outlet_Sales_ratio,Item_Type_Combined,Outlet
1,FDD57,96.0094,1808.9786,Fruits and Vegetables,0.022399592000000003,18.1,1997,OUT046,0,2,1,7.500517655585135,42.5320890622598,12.184596254088786,6.52166305954699,0.7810177547975687,1,8
1,FDK45,111.586,3395.58,Seafood,0.033926852,11.65,2002,OUT045,1,2,1,8.130229864871204,58.2716054352375,15.030427126487524,7.633584049136912,1.4660252298371736,1,7
2,FDJ57,185.0582,5201.2296,Seafood,0.021617397000000003,7.42,2002,OUT045,1,2,1,8.556650338155357,72.11955074735283,17.326147547409143,8.49232304775041,2.2456057049976472,1,7
0,NCI31,36.819,768.9989999999999,Others,0.0814536,20.0,1999,OUT049,0,1,1,6.6450896691146815,27.730831217257084,9.16168294751598,5.266007141778017,0.33201159616900694,2,9
1,FDZ48,112.4544,2348.9424,Baking Goods,0.07607772,17.75,1999,OUT049,0,1,1,7.761720463285469,48.46588903548557,13.293034210151488,6.961744683302137,1.0141445119344212,1,9
2,FDI16,54.56399999999999,1597.92,Frozen Foods,0.135775701,14.0,1997,OUT046,0,2,1,7.376458062494825,39.973991544503036,11.691000457588785,6.32249883705035,0.6898942258057288,1,8
2,FDZ31,193.0504,2492.7552,Fruits and Vegetables,0.0,15.35,1999,OUT049,0,1,1,7.82114388375627,49.927499436683185,13.558965123204292,7.065939388126902,1.076234992256937,1,9
1,DRG15,61.5536,796.2968,Dairy,0.076891526,6.13,2002,OUT045,1,2,1,6.6799719806693645,28.218731367657192,9.268831565226186,5.3121305864650195,0.34379728919318814,0,7
2,FDX36,226.5404,4500.808,Baking Goods,0.128543405,9.695,2002,OUT045,1,2,1,8.412012215195798,67.08806153109508,16.510624317640115,8.190730219650447,1.9432020693528027,1,7
2,FDD40,191.5162,3078.6592,Dairy,0.014793357,20.25,1997,OUT046,0,2,1,8.032249456511002,55.48566661760495,14.54746112847699,7.4488701571181215,1.329196208385704,1,8
2,FDA04,259.7962,5697.9164,Frozen Foods,0.066406853,11.299999999999999,1985,OUT027,2,1,3,8.64785584313555,75.48454411334814,17.86098302234472,8.688184166633908,1.542462622163133,1,5
2,FDL21,40.848,679.1160000000001,Snack Foods,0.0071404680000000005,15.85,1987,OUT013,2,0,1,6.520791952437104,26.059854182247452,8.789847106153072,5.104885325082969,0.2932050459674348,1,1
2,FDS21,62.8194,928.791,Snack Foods,0.020858778999999997,19.85,1987,OUT013,2,0,1,6.833883740414254,30.476072581617206,9.756768475761367,5.520513796886772,0.4010010187495799,1,1
1,DRF23,172.5396,3663.2316,Hard Drinks,0.123346085,4.61,2007,OUT017,1,2,1,8.206100987643307,60.52463630621831,15.415399786164286,7.779758113605995,1.5815825126596332,0,2
1,FDM46,93.912,1304.968,Snack Foods,0.159937597,7.365,2004,OUT035,1,2,1,7.17393379838335,36.12434082443581,10.927813824521202,6.010352803657686,0.5634136177413452,1,6
1,DRG49,242.8486,3420.8804,Soft Drinks,0.067128641,7.8100000000000005,1985,OUT027,2,1,3,8.137653223828616,58.48829284566271,15.067665264779308,7.647763911475217,0.9260543295950195,0,5
1,FDG26,255.933,3844.995,Canned,0.042736348,18.85,2002,OUT045,1,2,1,8.254527581548782,62.008023674360075,15.66625747133039,7.8745173613600015,1.6600579808450349,1,7
2,FDR51,148.4708,3761.77,Meat,0.172629683,9.034999999999998,1985,OUT027,2,1,3,8.232644870299275,61.33326992750346,15.552399832259438,7.831556034882433,1.0183353371373804,1,5
1,FDV39,196.7426,2768.3964,Meat,0.007278511999999999,11.3,2004,OUT035,1,2,1,7.9260235145767455,52.61555283373919,14.04136811856133,7.253657893348651,1.1952417462084253,1,6
1,FDC39,205.7296,4570.0512,Dairy,0.0,7.405,2007,OUT017,1,2,1,8.427279687326585,67.60215381184241,16.59486365499336,8.222052895222848,1.9730974858043844,1,2
2,FDP45,252.9724,3020.0688,Snack Foods,0.03079807,15.7,2007,OUT017,1,2,1,8.013034891566376,54.95515262466296,14.454584497774729,7.4131742610478915,1.3039000867728274,1,2
1,FDC56,118.244,958.752,Fruits and Vegetables,0.12152072,7.72,1997,OUT046,0,2,1,6.865632438728833,30.96372070665927,9.860571675988078,5.564505432350594,0.41393653548343723,1,8
1,FDK38,149.7734,2375.5744,Canned,0.053591345,6.65,2007,OUT017,1,2,1,7.772994539858687,48.73986458741961,13.343083756843903,6.981394172185067,1.0256427490311835,1,2
0,NCJ29,84.4224,852.2239999999999,Health and Hygiene,0.035163639,10.6,1987,OUT013,2,0,1,6.7478494030724505,29.192875843260115,9.48093684178614,5.403043202053831,0.36794358709638864,2,1
0,NCF19,48.6034,145.8102,Household,0.061470857999999996,13.0,1985,OUT019,0,2,0,4.982305775975289,12.075189439507772,5.263354662468137,3.474937328860446,0.4290699567632108,2,4
1,FDG59,37.5164,270.3148,Starchy Foods,0.043226398,15.85,2004,OUT035,1,2,1,5.59958720576052,16.44125299361335,6.465815005754171,4.0547814976411924,0.11670710653213578,1,6
1,FDE59,36.6532,251.6724,Starchy Foods,0.062640143,12.15,2007,OUT017,1,2,1,5.528128241778375,15.864186080603064,6.313621321568075,3.9829870801451346,0.1086583405644023,1,2
2,FDB04,89.4856,1142.5128,Dairy,0.06358394,11.35,2007,OUT017,1,2,1,7.0409853262066955,33.80107690592121,10.454109019530755,5.813869357486562,0.4932743714510961,1,2
0,NCK05,60.8536,1347.5792,Health and Hygiene,0.077389797,20.1,1987,OUT013,2,0,1,7.206065076566143,36.70938844491965,11.04548439259374,6.058827315984476,0.5818107970961646,2,1
2,FDR03,204.998,5366.348000000001,Meat,0.00878535,15.7,2007,OUT017,1,2,1,8.587902881659462,73.25536157852203,17.507586370644738,8.55893460534207,2.316894774997573,1,2
2,FDQ03,238.0248,711.0744,Meat,0.136592891,15.0,1985,OUT019,0,2,0,6.566777065678927,26.665978324449302,8.9256190674477,5.163911146064512,2.092450748050726,1,4
2,FDC59,64.2168,1661.8368,Starchy Foods,0.054937907,16.7,2007,OUT017,1,2,1,7.4156787756481055,40.76563258432279,11.844847053672073,6.3847969884971905,0.717489994837958,1,2
2,DRB13,191.153,3415.554,Soft Drinks,0.007084185,6.115,2007,OUT017,1,2,1,8.136094984323602,58.442741208810524,15.059840953225809,7.644785229737361,1.4746489076597453,0,2
0,NCE54,73.9354,1655.1788,Household,0.027052013,20.7,2007,OUT017,1,2,1,7.411664318229444,40.68388870302346,11.829007442567217,6.378392329029586,0.7146154355637674,2,2
2,FDC10,118.6098,843.5686,Snack Foods,0.072863893,9.8,2004,OUT035,1,2,1,6.737641226479926,29.044252443469773,9.44873064144344,5.389271977129172,0.36420666003994095,1,6
1,FDR46,148.076,146.476,Snack Foods,0.244102315,16.849999999999998,1985,OUT019,0,2,0,4.986861592511149,12.102726965440475,5.271353694019375,3.4788973778254046,0.4310291803100747,1,4
1,FDA10,121.9072,1347.5792,Snack Foods,0.141789197,20.35,2004,OUT035,1,2,1,7.206065076566143,36.70938844491965,11.04548439259374,6.058827315984476,0.5818107970961646,1,6
1,FDP23,218.2166,3701.1822,Breads,0.035414528,6.71,1985,OUT027,2,1,3,8.216407561112257,60.837342151017744,15.468450846576651,7.799829623204454,1.0019338299374687,1,5
1,FDJ41,260.0594,6018.1662,Frozen Foods,0.022864238,6.85,1987,OUT013,2,0,1,8.702537873957198,77.57684061625608,18.189526437803732,8.807771603320337,2.5983141279408257,1,1
1,FDL46,116.5466,1885.5456,Snack Foods,0.054011943,20.35,1987,OUT013,2,0,1,7.541972500972398,43.422869550502995,12.354135108823753,6.589603140592231,0.8140751864507599,1,1
2,FDX33,158.9578,2246.4092,Snack Foods,0.117462619,9.195,2004,OUT035,1,2,1,7.717088309264701,47.39629943360558,13.096732475652104,6.884497035630532,0.9698762991118871,1,6
0,NCL29,158.8604,4436.8912,Health and Hygiene,0.11411658,9.695,1999,OUT049,0,1,1,8.397709230005466,66.60999324425728,16.43209459626655,8.161494547217274,1.9156063003205737,2,9
1,FDE16,206.7954,833.5816,Frozen Foods,0.046124444,8.894999999999998,1985,OUT019,0,2,0,6.7257315978188315,28.871813244062107,9.411294707534832,5.373249784261114,2.452947880673698,1,4
2,FDM57,85.1908,2181.1608,Snack Foods,0.075849167,11.65,1997,OUT046,0,2,1,7.687612491131747,46.702899267604366,12.96868359515038,6.83395195092886,0.9417056182248198,1,8
2,FDZ36,188.324,1491.392,Baking Goods,0.065729039,6.035,1987,OUT013,2,0,1,7.307465191007873,38.618544768025636,11.425203293182399,6.214382090604475,0.6439012774186802,1,1
0,NCW42,221.8456,884.1824,Household,0.097865088,18.2,1998,OUT010,2,2,0,6.784663376195167,29.735204724366707,9.597997267408214,5.452999607955855,2.60184887023536,2,0
0,NCI54,110.4912,436.7648,Household,0.058827582999999996,15.200000000000001,1985,OUT019,0,2,0,6.079394835102876,20.898918632312053,7.587217664124908,4.57153350991897,1.2852506467427682,2,4
1,DRK01,93.3436,1323.6104,Soft Drinks,0.061313057000000004,7.63,2009,OUT018,2,1,2,7.1881184333753065,36.38145681525137,10.979605185078498,6.0317043043613605,0.6632980387222028,0,3
2,FDX10,33.2874,141.1496,Snack Foods,0.123961415,6.385,2002,OUT045,1,2,1,4.9498203208308,11.880639713416109,5.206667974582381,3.4468303865168806,0.06094065661283937,1,7
2,FDO46,187.3872,2647.2208,Snack Foods,0.014270393999999999,9.6,2009,OUT018,2,1,2,7.881265613935252,51.45114964701955,13.833435692215293,7.1729456743390685,1.3265960774444057,1,3
1,FDD16,75.0696,149.1392,Frozen Foods,0.060847634000000005,20.5,1998,OUT010,2,2,0,5.004880098013827,12.21225613881399,5.303109602739138,3.4946038600696916,0.4388660744975306,1,0
1,FDZ20,253.0356,11445.101999999999,Fruits and Vegetables,0.0,16.099999999999998,1985,OUT027,2,1,3,9.345317144535683,106.98178349607002,22.535812597513967,10.343199867355848,3.0982627336976223,1,5
0,NCI18,225.4746,1346.2476,Household,0.014103353999999999,18.35,2007,OUT017,1,2,1,7.205076445739204,36.69124691258121,11.041845023502425,6.057330015161895,0.5812358852413265,2,2
1,DRI25,56.2614,773.6596,Soft Drinks,0.033901442000000004,19.6,1997,OUT046,0,2,1,6.651131983570644,27.81473710104052,9.180154132494678,5.273967870687166,0.3340237876609403,0,8
2,FDY44,197.21099999999998,3731.809,Fruits and Vegetables,0.024454052,14.15,2002,OUT045,1,2,1,8.224648381665048,61.08853411238479,15.511000169262271,7.81591543661936,1.6111904731837958,1,7
2,FDW38,55.9298,107.8596,Dairy,0.0,5.325,1985,OUT019,0,2,0,4.680830381391171,10.385547650461193,4.760138639654716,3.222661578642907,0.3173942145919641,1,4
2,FDY33,159.0262,5887.6694,Snack Foods,0.096730427,14.5,1985,OUT027,2,1,3,8.680615510734523,76.73115012822367,18.057091772126597,8.759631848897742,1.5938299798771423,1,5
1,DRH51,89.8856,351.5424,Dairy,0.097198194,17.6,2004,OUT035,1,2,1,5.862330329865049,18.749463992338555,7.057635708627863,4.330065125646328,0.15177672967726033,0,6
2,FDT32,188.4214,2826.321,Fruits and Vegetables,0.066005186,19.0,2007,OUT017,1,2,1,7.946731144904235,53.1631545339439,14.138624544194194,7.291306778208136,1.2202504118938828,1,2
2,FDI50,228.7352,5954.9152,Canned,0.030890617999999998,8.42,1999,OUT049,0,1,1,8.691972241553668,77.16809703497943,18.12557783017136,8.784537383094197,2.571005814836016,1,9
1,FDB60,195.8136,2332.9632,Baking Goods,0.028498354,9.3,1987,OUT013,2,0,1,7.754894498215069,48.30075775803109,13.262822664611862,6.949874657720892,1.007245569676364,1,1
1,FDP09,213.2902,4247.804,Snack Foods,0.033883448,19.75,2004,OUT035,1,2,1,8.354157422497623,65.17517932464781,16.195268648276972,8.073114598756035,1.8339688169335624,1,6
1,FDA20,185.324,3914.9040000000005,Fruits and Vegetables,0.06656564400000001,6.78,1987,OUT013,2,0,1,8.27254608705146,62.569193697857415,15.760634792815061,7.910069133570036,1.6902408532240358,1,1
0,NCX05,116.2492,115.8492,Health and Hygiene,0.169943195,15.200000000000001,1985,OUT019,0,2,0,4.752289345373317,10.7633266233075,4.874884678402842,3.280750923692242,0.3409048971543318,2,4
1,DRF37,263.591,788.9730000000001,Soft Drinks,0.0,17.25,2002,OUT045,1,2,1,6.670732099728019,28.08866319353771,9.24032784953927,5.299873884682324,0.3406352739915786,0,7
2,FDJ26,215.0218,1923.4962,Canned,0.08476519199999999,15.3,1997,OUT046,0,2,1,7.561899746625023,43.85768119725438,12.436469550918115,6.622513208537555,0.830460174313646,1,8
2,FDZ25,168.27900000000002,4074.696,Canned,0.027617046,15.7,1997,OUT046,0,2,1,8.312551421665159,63.833345517840435,15.972212184436735,7.989577305329766,1.7592302758046083,1,8
1,FDZ58,121.7072,2817.6656,Snack Foods,0.052166995,17.85,2004,OUT035,1,2,1,7.943664019696922,53.08168799124609,14.12417695363543,7.285718083431865,1.216513484837435,1,6
2,FDZ50,184.2608,6064.1064,Dairy,0.0,12.799999999999999,1985,OUT027,2,1,3,8.710142473342417,77.87237250784132,18.23569294657279,8.824532424318091,1.6415926107340282,1,5
0,NCG18,104.0332,205.0664,Household,0.038460297000000004,15.3,1998,OUT010,2,2,0,5.323333829132362,14.32013966412339,5.897005087299396,3.7841960393356198,0.6034408524341046,2,0
1,FDZ56,166.9474,2863.6058,Fruits and Vegetables,0.025789175,16.25,2002,OUT045,1,2,1,7.959836878942523,53.5126695278791,14.200525339289573,7.315235438991632,1.2363479438293496,1,7
2,FDH50,185.1266,2213.1192,Canned,0.161301097,15.0,1987,OUT013,2,0,1,7.702158202134126,47.04380086685173,13.031715854390136,6.8588483630163255,0.9555035027409344,1,1
1,DRO35,116.1492,1274.3412,Hard Drinks,0.034640466,13.85,2002,OUT045,1,2,1,7.1501846181716875,35.69791590555393,10.841646468589321,5.974773293234977,0.5501906450800688,0,7
1,DRH51,89.1856,2109.2544,Dairy,0.0,17.599999999999998,1985,OUT027,2,1,3,7.654089799093104,45.92661973191582,12.824575182855142,6.77691815886217,0.5709887341683576,0,5
2,FDS19,77.3012,1593.9252,Fruits and Vegetables,0.064307102,13.8,1999,OUT049,0,1,1,7.373954932276706,39.923992786293304,11.681249827162272,6.318543565276203,0.6881694902412144,1,9
0,NCM06,153.9656,2625.9152,Household,0.076036381,7.475,2009,OUT018,2,1,2,7.873184761881314,51.243684488920195,13.796223849538466,7.158469423621239,1.3159192478472677,2,3
2,FDP52,228.601,4823.721,Frozen Foods,0.071091591,18.7,2007,OUT017,1,2,1,8.48130090091357,69.4530128936103,16.896395249045213,8.333847424425906,2.0826181941510438,1,2
1,FDK02,119.244,119.844,Canned,0.187841082,12.5,1998,OUT010,2,2,0,4.786190897048998,10.947328441222544,4.930285837994039,3.3086747258113096,0.3526602384355157,1,0
1,FDG59,38.3164,540.6296,Starchy Foods,0.043234574000000005,15.85,1997,OUT046,0,2,1,6.292734386320466,23.25144296597525,8.14641643047582,4.821975006776295,0.23341421306427157,1,8
1,FDN20,169.5474,4211.185,Fruits and Vegetables,0.026055106,19.349999999999998,1985,OUT027,2,1,3,8.345499359754509,64.89364375653443,16.14859614554873,8.055659113724614,1.1399948685652976,1,5
1,FDO57,161.3578,4492.8184,Snack Foods,0.109153001,20.75,2009,OUT018,2,1,2,8.410235489824647,67.02848946530125,16.50084893091588,8.18709285798697,2.251476441296491,1,3
0,NCJ30,168.37900000000002,1188.453,Household,0.08062523,5.82,2004,OUT035,1,2,1,7.080407740372527,34.473946684416624,10.592391003088927,5.871451837869117,0.5131088304430108,2,6
2,FDQ31,89.8856,175.7712,Fruits and Vegetables,0.09012919999999999,5.785,1998,OUT010,2,2,0,5.169183149305104,13.25787313259559,5.601649174142099,3.6411362419711226,0.5172350163720897,1,0
2,FDC05,195.7768,4138.6128,Frozen Foods,0.098938169,13.1,1999,OUT049,0,1,1,8.32811593820627,64.33205110984726,16.05529410664927,8.02072634552802,1.7868260448368376,1,9
2,FDM08,225.1088,3579.3408,Fruits and Vegetables,0.0,10.1,1987,OUT013,2,0,1,8.182933928361773,59.82759229653154,15.296815091687222,7.734829816908161,1.5453630658048325,1,1
0,NCA41,192.1162,3848.324,Health and Hygiene,0.032580547,16.75,2004,OUT035,1,2,1,8.25539300782521,62.03486116692775,15.670777453540602,7.876221249236702,1.6614952604821303,2,6
1,FDK15,98.9042,4960.21,Meat,0.09793725199999999,10.799999999999999,1985,OUT027,2,1,3,8.509203357532392,70.42875833067058,17.054278645153985,8.392184359907173,1.3427607542784927,1,5
2,FDX56,208.5638,5383.6588,Fruits and Vegetables,0.0,17.1,1999,OUT049,0,1,1,8.591123496359504,73.37342025556666,17.526391526207945,8.565828637999166,2.324368629110468,1,9
1,FDT21,248.9092,2241.0828,Snack Foods,0.020391845,7.42,1997,OUT046,0,2,1,7.714714420909539,47.3400760455663,13.086373181255823,6.880412490946041,0.9675766516925347,1,8
1,FDQ46,113.7544,671.1264,Snack Foods,0.103813029,7.51,1997,OUT046,0,2,1,6.508957494790101,25.906107388027248,8.755241050579558,5.089804258321458,0.2897555748384061,1,8
1,FDS01,179.6686,177.7686,Canned,0.031069202999999997,11.599999999999998,1985,OUT019,0,2,0,5.180482704559037,13.332989162224651,5.622787673210203,3.651436588827013,0.5231126870126815,1,4
1,FDW34,242.417,486.034,Snack Foods,0.062294472999999996,9.6,1985,OUT019,0,2,0,6.186278580301225,22.0461788072219,7.862407522399497,4.695335856700977,1.4302331892107025,1,4
2,FDX07,181.195,2380.235,Fruits and Vegetables,0.022914478,19.2,2004,OUT035,1,2,1,7.774954501286896,48.787652126332134,13.351803914894894,6.984815826228501,1.0276549405231168,1,6
1,FDN13,99.9358,201.0716,Breakfast,0.152058281,18.6,1997,OUT046,0,2,1,5.303661063533657,14.17997179122723,5.858461469075752,3.765630331196522,0.0868116900805542,1,8
0,NCP02,59.2562,651.8182,Household,0.044991294,7.105,2009,OUT018,2,1,2,6.479765688689298,25.5307305026707,8.670460436367254,5.052794326179396,0.32664425548744297,2,3
1,FDT48,199.8084,3968.1679999999997,Baking Goods,0.046214970999999994,4.92,2007,OUT017,1,2,1,8.286059806218184,62.9933964793136,15.831789864933523,7.936837939589897,1.7132373274175596,1,2
2,FDZ49,221.5798,4187.2162,Canned,0.13312044,11.0,2004,OUT035,1,2,1,8.33979140070229,64.70870266046137,16.11790018151001,8.044171968603193,1.8078103275384285,1,6
0,NCJ17,84.4224,170.4448,Health and Hygiene,0.255348289,7.68,1998,OUT010,2,2,0,5.13841149063835,13.055450968848222,5.5444855000517075,3.613232758742263,0.5015612279971778,2,0
1,FDB17,181.3976,3078.6592,Frozen Foods,0.036879538999999996,13.15,2007,OUT017,1,2,1,8.032249456511002,55.48566661760495,14.54746112847699,7.4488701571181215,1.329196208385704,1,2
2,FDP48,182.995,4394.28,Baking Goods,0.044202545,7.52,2009,OUT018,2,1,2,8.388058974173305,66.28936566297794,16.379321548436952,8.141828152385553,2.2020961044097276,1,3
2,FDI53,162.1236,2577.9776,Frozen Foods,0.137858955,8.895,1999,OUT049,0,1,1,7.854760494555255,50.77378851336583,13.711755055540124,7.1255728551019555,1.1130293509665758,1,9
2,FDW02,126.7704,2628.5784,Dairy,0.037668051,4.805,1987,OUT013,2,0,1,7.8741984467121595,51.269663544829314,13.800886311485007,7.160283761474074,1.1348760014504238,1,1
1,FDL20,112.7886,222.3772,Fruits and Vegetables,0.224837308,17.099999999999998,1985,OUT019,0,2,0,5.404375039135488,14.91231705671523,6.058476382129179,3.8616469357924514,0.654380664652568,1,4
1,FDV32,62.751000000000005,1707.777,Fruits and Vegetables,0.089069748,7.785,2009,OUT018,2,1,2,7.442947803763658,41.32525861988041,11.953003685812211,6.428472495070692,0.8558146223955988,1,3
2,FDG38,86.0224,1278.336,Canned,0.053027397999999996,8.975,2007,OUT017,1,2,1,7.153314511180615,35.753824970204235,10.852963435541199,5.979450223072706,0.551915380644583,1,2
0,NCB31,262.89099999999996,5522.811,Household,0.118099673,6.235,1985,OUT027,2,1,3,8.616642248783332,74.3156174703541,17.676111282423797,8.62065064077846,1.4950604639919591,2,5
1,FDF52,182.9292,4013.4424,Frozen Foods,0.0,9.3,2007,OUT017,1,2,1,8.297404605905173,63.35173557212146,15.891772703901692,7.959380351014862,1.7327843304820554,1,2
1,FDB15,263.7568,7646.0472,Dairy,0.137023446,10.895,1999,OUT049,0,1,1,8.941944087399742,87.44167884939081,19.7005790582795,9.351025550675756,3.3011438704804124,1,9
2,FDO48,220.9456,1768.3648,Baking Goods,0.026950104,15.0,2009,OUT018,2,1,2,7.477810556755112,42.05192980113993,12.092718794041083,6.484745931888151,0.8861768565624601,1,3
0,NCR53,224.4404,5626.01,Health and Hygiene,0.0,12.15,2009,OUT018,2,1,2,8.635155766510007,75.00673303110861,17.785530892003933,8.660642760852603,2.8193503154942725,2,3
2,FDF56,180.3976,3078.6592,Fruits and Vegetables,0.119362812,16.7,1987,OUT013,2,0,1,8.032249456511002,55.48566661760495,14.54746112847699,7.4488701571181215,1.329196208385704,1,1
2,FDL57,257.3304,3874.9559999999997,Snack Foods,0.067350054,15.1,2009,OUT018,2,1,2,8.26228958688427,62.24914457243569,15.70684381194756,7.889812708324304,1.941848382979487,1,3
0,NCC31,157.7972,1713.7692,Household,0.0,8.02,1987,OUT013,2,0,1,7.446450434314859,41.39769558803968,11.966967487862103,6.434104101430104,0.7399115571766441,2,1
2,FDE33,78.2644,1492.7236,Fruits and Vegetables,0.049712775,19.35,1999,OUT049,0,1,1,7.308357649790893,38.63578134320568,11.428602639795713,6.2157687652619185,0.6444761892735184,1,9
2,FDV52,119.7466,4006.7844,Frozen Foods,0.12220809099999999,20.7,2007,OUT017,1,2,1,8.295744303348778,63.29916587128143,15.882980086911546,7.956077291685987,1.729909771207865,1,2
